genotype,replica,day,dist_perimeter,dist_nubbin,nubbin_perimeter_ratio
10,2,95,1.2351526454416786,7.559064121288225,6.119943271129195
10,2,95,0.5705262427886891,8.168588843569944,14.31763910393061
10,2,95,0.8603502524124065,7.364847811081974,8.560290173020901
10,2,102,0.7920884552812422,7.194755532051477,9.083272813889048
10,2,102,0.8466818853815076,8.453666000555316,9.98446541317719
10,2,102,0.9044214795709912,8.224715838150349,9.093897064509912
10,2,102,1.0957882984619187,6.8324352898578855,6.2351781812674005
10,2,102,1.0256209588762415,5.6259121044761535,5.485371623684823
10,2,109,0.5589451994836747,7.422546130768965,13.279559673516362
10,2,109,0.9101706956994791,6.929583702072529,7.6134990225619665
10,2,109,2.311368190986564,3.625552570817822,1.5685742258442705
10,2,116,0.5919924554168501,7.9205254428946095,13.379436461428195
10,2,116,0.6700444287018243,8.608984038171137,12.848377912567065
10,2,116,0.6082523216601179,7.785275348477839,12.799417398406794
10,2,127,1.117949411189284,6.707853123172697,6.0001401280195905
10,2,127,1.2474350516929784,7.52894618579569,6.03554163046617
10,2,134,1.315975121594195,7.426751144032123,5.64353460955647
10,2,134,2.8522132311170076,5.910206382218172,2.0721474529811252
10,2,134,1.2294423389182196,6.488122495095637,5.277288970546195
10,2,141,0.833432593005784,7.949850234776088,9.538684113738418
10,2,141,0.7052395282286481,8.086668319127345,11.466555681356446
10,2,141,0.448416806414516,7.760929442708125,17.307400908461783
10,2,141,0.4331211532413113,8.325545390049445,19.222209138815508
10,2,141,1.2582315433232432,7.198334055106134,5.720993161635324
10,2,149,0.8432878706922642,8.314778923445685,9.859953181373275
10,2,149,0.9178790709041864,9.601389083508398,10.460407463098859
10,3,53,0.4576977253232282,2.677386392053002,5.849682539195971
10,3,53,1.1736466997904609,1.8211222302076662,1.5516783973684785
10,3,53,1.602109353872751,1.5379990726572503,0.959983829405572
10,3,53,0.8319799890150646,3.500985897218492,4.208016951661442
10,3,53,1.575366202560356,3.2685089488270456,2.074761375174177
10,3,53,2.398900007871464,2.1892019706150747,0.9125857532334356
10,3,53,2.2105938135522543,2.32440166023397,1.051482930054362
10,3,53,1.3007012637317126,1.3743859801471257,1.0566499921773056
10,3,60,1.4691394358410295,1.7973467830141963,1.2234010871713343
10,3,60,2.948414355733736,0.49460206574953514,0.16775188493696286
10,3,60,0.43480938055510165,3.5186595268534155,8.092418618846954
10,3,60,0.6279321517970676,3.01434180324862,4.800425961024499
10,3,60,0.872422314956725,3.461822073724848,3.9680576876309797
10,3,60,0.6396905834403694,5.082775895316717,7.945678781107963
10,3,60,0.64906158576892,5.081111500826829,7.828396583981192
10,3,60,0.7564715806933227,4.924076795721756,6.5092687172844395
10,3,60,1.6037660195223589,3.4518365717366826,2.1523317801462865
10,3,60,0.8752267329449701,3.6377194028184254,4.156316604473674
10,3,60,1.221019694352077,2.7577721090780516,2.2585811857370888
10,3,60,0.9144286812221337,3.105015504004163,3.3955797404061197
10,3,60,0.7406658403800624,2.644515387362543,3.57045680141742
10,3,67,0.9289936288780579,3.4955952325735535,3.762776324736662
10,3,67,1.1890616620858916,4.71679791838962,3.9668236465678794
10,3,67,0.7561334529445757,4.455649914759475,5.892676613378289
10,3,67,0.8647963347477253,3.8540033493892416,4.456544500172419
10,3,67,0.40304242231027604,4.255101404185569,10.557452934594176
10,3,67,0.8069591602485179,3.168760617448426,3.92679180501842
10,3,67,0.6308955691507003,3.4382153133830338,5.449737613487275
10,3,75,0.9230921555906894,3.8787621080388286,4.201922944038883
10,3,75,1.1638096908461268,3.401397730542043,2.922640838356586
10,3,75,0.49816648438059574,4.372980878986237,8.778151513792546
10,3,75,0.5386764366575305,4.701463040799527,8.727805266500887
10,3,75,0.5091333718513684,5.188510328030782,10.19086670583728
10,3,75,1.128652143691285,5.26244018445794,4.662588215397348
10,3,75,0.6378930855447488,6.330267322867995,9.923712086425995
10,3,75,0.5918197051381663,6.151700587043894,10.394551809672707
10,3,75,0.9548063339199014,4.783542018460036,5.009960500389105
10,3,75,0.9919088178333572,4.40120258918516,4.437104005989966
10,3,75,1.5668826290384794,4.693584614022434,2.995492149212645
10,3,75,0.45516464339506124,6.474895711969284,14.225392516591809
10,3,75,1.9282174896053323,3.5105523263839338,1.820620518851571
10,3,75,1.4512701403585928,4.1095642383314,2.831701779047126
10,3,75,1.6344749295652514,4.168383027905197,2.550288751760745
